,Unnamed: 0,questions,id,questions_preproc
3627,3627,Que doivent porter les représentants de la fédération lors de leur mission?,899,devoir porter représentant fédération lors mission
3628,3628,Quelle est la gravité des contraventions de la quatrième classe?,899,quel gravité contravention quatrième classe
3629,3629,Que doivent porter les représentants lors de leur mission?,899,devoir porter représentant lors mission
3630,3630,Que peut-on sanctionner pour ne pas respecter les dispositions réglementant les courses de toute nature?,900,pouvoir sanctionner respecter disposition réglementer course tout nature
3631,3631,Que peut-on sanctionner pour contrevenant aux dispositions réglementant les courses de toute nature?,900,pouvoir sanctionner contrevenant disposition réglementer course tout nature
3632,3632,Que peut-on sanctionner pour contrevenant aux dispositions réglementant les courses?,900,pouvoir sanctionner contrevenant disposition réglementer course
3633,3633,Quelle est la durée de validité du certificat médical d'exemption?,901,quel durée validité certificat médical exemption
3634,3634,Quelle est la durée de validité du certificat médical d exemption?,901,quel durée validité certificat médical exemption
3635,3635,Quelle est la durée de validité du certificat médical?,901,quel durée validité certificat médical
3636,3636,Que doit comporter la ceinture de sécurité?,901,doit comporter ceinture sécurité
3637,3637,Qu'est-ce qui donne lieu à la réduction de trois points du permis de conduire?,902,donne lieu réduction trois point permis conduire
3638,3638,Qu'est-ce qui donne droit à la réduction de trois points du permis de conduire?,902,donne droit réduction trois point permis conduire
3639,3639,Que peut-on considérer comme une infraction à la loi sur les véhicules à moteur?,902,pouvoir considérer comme infraction loi véhiculer moteur
3640,3640,Que peut-on considérer comme une infraction à la loi sur les personnes à moteur?,902,pouvoir considérer comme infraction loi personne moteur
3641,3641,Que doit faire un conducteur de véhicules à moteur dont les sièges sont équipés de ceintures de sécurité?,903,doit faire conducteur véhiculer moteur dont siège équipé ceinture sécurité
3642,3642,Quel type de véhicule est autorisé à transporter un enfant de moins de trois ans dans certaines conditions?,903,quel type véhicule autorisé transporter enfant moins trois an certains condition
3643,3643,Quel type de véhicule est autorisé à transporter un enfant de moins de trois ans?,903,quel type véhicule autorisé transporter enfant moins trois an
3644,3644,Quelle est la seule exception au transport d'un enfant de moins de dix ans sur un siège avant d un véhicule?,904,quel seul exception transport enfant moins dix an siège avant véhicule
3645,3645,Quel est le mode de transport des enfants de moins de dix ans sur un siège avant d un véhicule à moteur?,904,quel mode transport enfant moins dix an siège avant véhicule moteur
3646,3646,Quel est le mode de transport des enfants de moins de dix ans sur un véhicule à moteur?,904,quel mode transport enfant moins dix an véhicule moteur
3647,3647,Que doit faire un conducteur pour contrevenir aux dispositions du présent article?,904,doit faire conducteur contrevenir disposition présent article
3648,3648,Que fixent les arrêtés du ministre chargé des transports et du ministre de l intérieur?,905,fixer arrêté ministre chargé transport ministre intérieur
3649,3649,Que fixent les arrêtés du ministre chargé des transports et du ministre de l Intérieur?,905,fixer arrêté ministre chargé transport ministre intérieur
3650,3650,Quelle est la réglementation des systèmes de retenue pour enfants?,905,quel réglementation système retenu enfant
3651,3651,Que fixent les arrêtés du ministre chargé des transports?,905,fixer arrêté ministre chargé transport
3652,3652,Quelles sont les règles particulières pour les convois et transports militaires?,906,quel règle particulier convoi transport militaire
3653,3653,Quelles sont les règles particulières pour les transports militaires?,906,quel règle particulier transport militaire
3654,3654,Quelles sont les règles particulières pour les convois militaires?,906,quel règle particulier convoi militaire
3655,3655,Quelle est la réglementation des transports militaires?,906,quel réglementation transport militaire
3656,3656,Quel est le champ de vision d'un conducteur?,907,quel champ vision conducteur
3657,3657,Quelle est la gravité de l'action du conducteur?,907,quel gravité action conducteur
3658,3658,Quel est le champ de vision maximal du conducteur?,907,quel champ vision maximal conducteur
3659,3659,Quel est le champ de vision minimal du conducteur?,907,quel champ vision minimal conducteur
3660,3660,Qu'est-ce qui peut être porté à l oreille par le conducteur d un véhicule en circulation?,908,pouvoir être porté oreille conducteur véhicule circulation
3661,3661,Qu'est-ce que le port à l oreille d un conducteur de véhicule en circulation est interdit?,908,port oreille conducteur véhicule circulation interdire
3662,3662,Quel est le délai de trois ans au plus au plus après la suspension du permis de conduire?,908,quel délai trois an plus plus après suspension permis conduire
3663,3663,Quel est le délai de trois ans au plus au plus pour la suspension du permis de conduire?,908,quel délai trois an plus plus suspension permis conduire
3664,3664,Que peut-on sanctionner par la confiscation de l'appareil qui a servi ou était destiné à commettre l infraction?,909,pouvoir sanctionner confiscation appareil servir destiné commettre infraction
3665,3665,Qu'est-ce qui donne lieu de plein droit à la réduction de trois points du permis de conduire?,909,donne lieu plein droit réduction trois point permis conduire
3666,3666,Qu'est-ce qui donne lieu à la réduction de trois points du permis de conduire?,909,donne lieu réduction trois point permis conduire
3667,3667,Qu'est-ce que les agents d'entretien des voies du domaine public routier peuvent faire?,910,agent entretien voie domaine public routier pouvoir faire
3668,3668,Qu'est-ce que les engins d entretien des voies du domaine public routier peuvent faire?,910,engin entretien voie domaine public routier pouvoir faire
3669,3669,Qu'est-ce que les engins d'entretien des voies du domaine public routier?,910,engin entretien voie domaine public routier
3670,3670,Qu'est-ce que les engins d entretien des voies du domaine public routier?,910,engin entretien voie domaine public routier
3671,3671,Que peuvent faire les engins d entretien du trottoir?,910,pouvoir faire engin entretien trottoir
3672,3672,Qu'est-ce qui peut entraîner la suspension du permis de conduire?,911,pouvoir entraîner suspension permis conduire
3673,3673,Quelle est la durée maximale de la suspension du permis de conduire?,911,quel durée maximale suspension permis conduire
3674,3674,Qu'est-ce que la suspension du permis de conduire?,911,suspension permis conduire
3675,3675,Quelle est la gravité de la suspension du permis de conduire?,911,quel gravité suspension permis conduire
3676,3676,Que doit faire un conducteur lorsqu'il circule sur un carrefour avec plusieurs voies de circulation?,912,doit faire conducteur lorsqu circuler carrefour plusieurs voie circulation
3677,3677,Que doit faire un conducteur lorsqu'il circule sur un carrefour comportant plusieurs voies de circulation?,912,doit faire conducteur lorsqu circuler carrefour comporter plusieurs voie circulation
3678,3678,Que doit faire un conducteur lorsqu'il circule sur un carrefour à sens giratoire?,912,doit faire conducteur lorsqu circuler carrefour sens giratoire
3679,3679,Qu'est-ce qui donne lieu à la réduction de trois points du permis de conduire?,913,donne lieu réduction trois point permis conduire
3680,3680,Que peut-on sanctionner pour ne pas avoir respecté les dispositions du présent article?,913,pouvoir sanctionner avoir respecté disposition présent article
3681,3681,Qu'est-ce qui peut entraîner la suspension du permis de conduire?,913,pouvoir entraîner suspension permis conduire
3682,3682,Qu'est-ce qui est puni par les contraventions de la deuxième classe?,914,puni contravention deuxième classe
3683,3683,Que doit faire un conducteur pour ne pas contrevenant aux dispositions du présent article?,914,doit faire conducteur contrevenant disposition présent article
3684,3684,Qu'est-ce que les contraventions de la deuxième classe?,914,contravention deuxième classe
